name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new delhi,2016-10-10,34.4,25.7,28.9,34.4,25.7,29.9,19,56.9,0,0,0,,,,,13.9,252.2,1005.5,32.4,3,227,19.7,8,,2016-10-10T06:19:01,2016-10-10T17:56:42,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD,remote"
new delhi,2016-10-11,34.4,22.2,28.1,34.7,22.2,28.4,18.3,58.3,0,0,0,,,,,16,173.2,1006.2,0,2.6,236,20.4,8,,2016-10-11T06:19:36,2016-10-11T17:55:36,0.36,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-12,34.8,21,27.6,34.7,21,27.6,16.5,53.4,0,0,0,,,,,21.3,214.6,1005.8,0,3,236.7,20.6,8,,2016-10-12T06:20:11,2016-10-12T17:54:31,0.41,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-13,35,21.4,27.8,35.5,21.4,27.9,15.4,48.4,0,0,0,,,,,22,192.5,1007.7,0,3.6,247.6,21.5,9,,2016-10-13T06:20:46,2016-10-13T17:53:27,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-14,35,20.4,27.5,36,20.4,27.6,15.9,51.5,0,0,0,,,,,17.8,220.4,1008.8,0,3.6,234.8,20.3,8,,2016-10-14T06:21:21,2016-10-14T17:52:23,0.48,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-15,33.2,19,26.4,34.1,19,26.7,15.8,53.8,0,0,0,,,,40.7,11.8,167.7,1010.2,1.5,2.8,228.2,19.7,8,,2016-10-15T06:21:57,2016-10-15T17:51:20,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-16,34,19,26.7,34.3,19,26.7,15.3,52.1,0,0,0,,,,,17.3,144.8,1011.1,0,3.1,226.7,19.7,8,,2016-10-16T06:22:33,2016-10-16T17:50:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-17,34,20.2,26.3,33.7,20.2,26.2,14.8,52.1,0,0,0,,,,,18.4,161.6,1010.1,0,2.8,216.3,18.6,8,,2016-10-17T06:23:10,2016-10-17T17:49:17,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-18,34,19,26.2,33.7,19,26.1,15.1,53,0,0,0,,,,,19.8,185.9,1009,0,2.8,224.4,19.4,8,,2016-10-18T06:23:47,2016-10-18T17:48:16,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-19,34.8,18,26.6,34.9,18,26.5,15.2,52.6,0,0,0,,,,,10.8,156.4,1008,0,3,220.6,19,7,,2016-10-19T06:24:25,2016-10-19T17:47:16,0.58,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-20,34.1,19.8,26.6,34.5,19.8,26.5,14.4,49.7,0,0,0,,,,,19.5,134.5,1006.9,0,2.8,230.9,19.7,8,,2016-10-20T06:25:03,2016-10-20T17:46:17,0.63,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-21,34.7,21,27.2,35.4,21,27.2,14.7,48.4,0,0,0,,,,,25.5,180.5,1007.9,0,3.4,217.6,18.7,8,,2016-10-21T06:25:41,2016-10-21T17:45:19,0.68,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-22,34.6,21,27.1,35.9,21,27.4,15.8,51.6,0,0,0,,,,33.5,23.1,189.2,1008.9,0,3.2,218.5,18.8,8,,2016-10-22T06:26:20,2016-10-22T17:44:22,0.74,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-23,33,19,25.9,33.7,19,26,15.6,55.4,0,0,0,,,,,18.4,247.7,1008.6,0,2.5,205.6,17.8,7,,2016-10-23T06:26:59,2016-10-23T17:43:26,0.79,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-24,34.8,20,26.1,35.7,20,26.2,14.9,52.3,0,0,0,,,,,23.3,221.9,1007.8,0,2.8,212.2,18.4,7,,2016-10-24T06:27:39,2016-10-24T17:42:31,0.84,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-25,32.8,20.7,26.3,34.9,20.7,26.7,16,54.3,0,0,0,,,,33.5,24.6,176.5,1008.3,4.7,3,213.3,18.3,8,,2016-10-25T06:28:19,2016-10-25T17:41:37,0.89,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-26,33.1,19,25.3,33.6,19,25.4,16.2,60,0,0,0,,,,,14.4,141,1011.2,0,2.5,199,17.3,7,,2016-10-26T06:28:59,2016-10-26T17:40:43,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-27,32.1,18.2,24.6,32.4,18.2,24.8,16,61.1,0,0,0,,,,,13.3,171.3,1014.2,0,1.5,198.9,17.2,7,,2016-10-27T06:29:40,2016-10-27T17:39:51,0.96,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-28,31.7,16,23.9,31.6,16,24,14.7,58.5,0,0,0,,,,,13.1,142.6,1012.4,0,1.6,189.6,16.4,7,,2016-10-28T06:30:22,2016-10-28T17:39:00,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-29,32.2,16.2,23.9,33.4,16.2,24.1,15.6,61.9,0,0,0,,,,,9.4,84.3,1012.6,0,1.2,185.9,16.2,7,,2016-10-29T06:31:03,2016-10-29T17:38:11,1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-30,31.8,17.3,23.4,33.4,17.3,23.9,17,69.1,0,0,0,,,,,6.3,35.7,1014.5,18.2,1.3,136.5,11.9,6,,2016-10-30T06:31:46,2016-10-30T17:37:22,1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-10-31,30.8,17,22.8,31.3,17,23,16.4,69.4,0,0,0,,,,,6,36.6,1017.3,0,1.1,166.9,14.4,6,,2016-10-31T06:32:28,2016-10-31T17:36:34,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-01,30.1,15.2,22.4,29.9,15.2,22.3,14.8,65.5,0,0,0,,,,,7.6,136.4,1016.2,0,1.2,150.5,13,6,,2016-11-01T06:33:12,2016-11-01T17:35:48,0.01,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-02,29.8,17,22.3,29.9,17,22.3,16.3,70.4,0,0,0,,,,,7.6,89.6,1015.8,0,0.3,158.7,13.7,6,,2016-11-02T06:33:55,2016-11-02T17:35:03,0.03,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-03,31.5,16.3,22.6,31,16.3,22.6,16.1,70.5,0,0,0,,,,,6.1,58.5,1016,11.2,0.7,188.4,16.2,7,,2016-11-03T06:34:39,2016-11-03T17:34:19,0.06,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-04,30.8,15.3,22.7,30.7,15.3,22.6,15.4,66.9,0,0,0,,,,,15.3,112.3,1012.9,1.1,1,179.2,15.4,7,,2016-11-04T06:35:23,2016-11-04T17:33:36,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-05,29,16.2,21.6,28.8,16.2,21.6,15.8,71.8,0,0,0,,,,,13,117.6,1010.3,0,0.1,137.5,11.8,6,,2016-11-05T06:36:08,2016-11-05T17:32:55,0.14,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-06,30,15.3,21.2,29.1,15.3,21.1,15.1,71.6,0,0,0,,,,,9.2,90,1011.3,3.4,0.1,154.1,13.2,6,,2016-11-06T06:36:53,2016-11-06T17:32:15,0.18,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-07,29,15.2,21.4,28.3,15.2,21.3,13.7,65.2,0,0,0,,,,,17.8,198.9,1012.5,0,0.7,175.3,14.9,6,,2016-11-07T06:37:39,2016-11-07T17:31:36,0.23,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-08,29.1,16,21.5,28.2,16,21.4,12.4,58.6,0,0,0,,,,,22,272.1,1013.3,0,1,171.4,14.7,6,,2016-11-08T06:38:24,2016-11-08T17:30:59,0.28,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-09,30,14,20.4,28.7,14,20.2,10.5,56.2,0,0,0,,,,,14.2,154.7,1014.2,0,1,170.3,14.6,6,,2016-11-09T06:39:10,2016-11-09T17:30:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-10,30.2,13.2,21,29.2,13.2,20.8,10.8,55,0,0,0,,,,,7.9,99.5,1013.7,0,1,194.6,16.8,7,,2016-11-10T06:39:57,2016-11-10T17:29:49,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-11,30,13.5,21.1,29.2,13.5,21,11.9,58.6,0,0,0,,,,,9.5,64.7,1013.9,0,1.1,173,14.9,6,,2016-11-11T06:40:43,2016-11-11T17:29:16,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-12,29.9,13.3,21.3,29.3,13.3,21.1,13,62.7,0,0,0,,,,,11.2,82.8,1015,3.1,1.2,168.2,14.5,6,,2016-11-12T06:41:30,2016-11-12T17:28:44,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-13,30,15.3,22.4,29.1,15.3,22.3,12.9,57.4,0,0,0,,,,,10.9,116.9,1016.2,17.9,1.5,157.7,13.6,6,,2016-11-13T06:42:18,2016-11-13T17:28:14,0.49,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-14,29,15.2,21.6,28.8,15.2,21.5,13.1,61.2,0,0,0,,,,,9.4,95.8,1015.6,6.7,1.6,156.6,13.5,6,,2016-11-14T06:43:05,2016-11-14T17:27:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-15,28.7,14,20,27.9,14,19.9,11.4,60.3,0,0,0,,,,,9.9,156.1,1016,2.1,1.6,151.8,13.1,6,,2016-11-15T06:43:53,2016-11-15T17:27:19,0.51,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-16,27,12.5,19,26.7,12.5,18.9,10.4,60.4,0,0,0,,,,,16.3,188.1,1017.4,0,1.6,158.3,13.6,6,,2016-11-16T06:44:40,2016-11-16T17:26:53,0.53,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-17,27.6,12,19.3,27,12,19.3,10,57.1,0,0,0,,,,,23.2,236.6,1016.7,0,1.5,159.4,13.8,6,,2016-11-17T06:45:28,2016-11-17T17:26:29,0.56,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-18,27.8,12.8,19.1,27.4,12.8,19.1,10.1,57.9,0,0,0,,,,,12.1,198.9,1014.7,0,1.6,158.6,13.7,6,,2016-11-18T06:46:16,2016-11-18T17:26:07,0.61,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-19,28,12.3,19.2,27.3,12.3,19.1,10.8,61.6,0,0,0,,,,,9.4,101.8,1012.6,0,1.6,170.2,14.5,6,,2016-11-19T06:47:05,2016-11-19T17:25:46,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-20,29,12.3,20,28.5,12.3,19.9,11.5,60.8,0,0,0,,,,,9.4,61.9,1013.5,0,1.5,164.7,14.1,6,,2016-11-20T06:47:53,2016-11-20T17:25:27,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-21,30.1,12.7,20.9,29,12.7,20.7,11.4,58.8,0,0,0,,,,,10.6,81,1013.5,0,1.4,174.4,15.1,7,,2016-11-21T06:48:41,2016-11-21T17:25:09,0.76,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2016-11-22,30.1,12.2,20.7,29.1,12.2,20.5,10.7,56.2,0,0,0,,,,,14.8,198.2,1012.4,0,2.2,179.8,15.6,7,,2016-11-22T06:49:29,2016-11-22T17:24:53,0.81,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
